recipe_id,title,ingredients
828,فرنچ تست,mt-toast|mt-cinnamon|mt-essentialoil|mt-salt|mt-sugar|mt-korea|mt-eggs|mt-fullfatcow'smilk|mt-liquidoil
829,آش شلغم,mt-salt|mt-whiteflour|mt-mungbean|mt-turnip|mt-water|mt-turmeric|mt-Special-Vegetables|mt-onion|mt-liquidoil
830,کشمش پلو قزوین,mt-turmeric|mt-liquidoil|mt-onion|mt-raisins|mt-blackpepper|mt-rice|mt-water|mt-beef|mt-salt|mt-cotyledons
831,آش عباسعلی,mt-push|mt-wheat|mt-liquidoil|mt-redbeans|mt-lentils|mt-kermanshahioil|mt-blackpepper|mt-salt|mt-smellleaf|mt-pea|mt-cinnamon|mt-saffron|mt-mutton|mt-turmeric|mt-onion|mt-driedmint|mt-water|mt-pintobeans|mt-halfgrainrice|mt-redpepper
832,آش ترش یزد,mt-onion|mt-turmeric|mt-blackpepper|mt-halfgrainrice|mt-driedmint|mt-liquidoil|mt-water|mt-salt|mt-lentils|mt-cotyledons|mt-White-Beetroot
833,آش مستوبه,mt-turmeric|mt-water|mt-salt|mt-spinach|mt-dough|mt-rice
834,آش جوشواره خراسان شمالی,mt-blackpepper|mt-spinach|mt-onion|mt-lentils|mt-water|mt-mincedmeat|mt-whiteflour|mt-salt|mt-turmeric|mt-liquidoil|mt-driedmint
835,آش بَنِه,mt-water|mt-halfgrainrice|mt-turmeric|mt-salt|mt-onion|mt-pomegranatepaste|mt-liquidoil|mt-blackpepper|mt-Mastics
836,آش دوغ فارس,mt-water|mt-blackpepper|mt-fleshneck|mt-liquidoil|mt-driedmint|mt-vegetableash|mt-onion|mt-pea|mt-rice|mt-salt|mt-turmeric|mt-dough
837,آش کارده فارس,mt-blackpepper|mt-rice|mt-water|mt-salt|mt-water|mt-cardeh(cardinorcoward)|mt-onion|mt-whiteflour|mt-liquidoil|mt-turmeric
838,آش ماست فارس,mt-fleshneck|mt-onion|mt-digger|mt-rice|mt-blackpepper|mt-salt|mt-yogurt|mt-tarragon|mt-smellleaf|mt-water|mt-turmeric|mt-cotyledons
839,آش دندان کَشَه,mt-onion|mt-liquidoil|mt-wheat|mt-blackpepper|mt-pea|mt-salt|mt-gravy.|mt-lentils|mt-water|mt-mutton|mt-turmeric|mt-mungbean|mt-whitebeans
840,آش دوغ قزوین,mt-rice|mt-yogurtabstract|mt-garlic|mt-water|mt-pintobeans|mt-turmeric|mt-liquidoil|mt-pea|mt-salt|mt-blackpepper|mt-peeledoats|mt-driedmint|mt-mutton|mt-vegetableash|mt-dough|mt-onion
841,آش ماش پیازو,mt-water|mt-redbeans|mt-turmeric|mt-lentils|mt-cowpeabeans|mt-liquidoil|mt-onion|mt-mutton|mt-blackpepper|mt-salt|mt-cinnamon|mt-rice|mt-mungbean
842,آش پرپوله,mt-whey|mt-water|mt-drysatureja|mt-liquidoil|mt-saffron|mt-salt|mt-garlic|mt-stringash|mt-lentils|mt-turmeric|mt-blackpepper
843,آش اوماج آذربایجان شرقی,mt-potato|mt-aromaticherbs|mt-salt|mt-water|mt-waterpen|mt-lentils|mt-whiteflour|mt-turmeric|mt-salt|mt-onion|mt-blackpepper|mt-onion
844,آش اسفندی,mt-yellowbakala|mt-liquidoil|mt-salt|mt-garlic|mt-sugar|mt-blackpepper|mt-water|mt-wheatbulgur|mt-apricotleaf|mt-applecidervinegar|mt-mungbean|mt-torre|mt-tablet|mt-pintobeans|mt-wheat|mt-rice|mt-pea|mt-gravy.|mt-walnut|mt-onion|mt-cowpeabeans|mt-whitebeans|mt-turmeric|mt-lentils
845,آش بلغور قم,mt-walnut|mt-salt|mt-pen|mt-redbeans|mt-water|mt-wheatbulgur|mt-liquidoil|mt-pintobeans|mt-blackpepper
846,آش ترخینه دوغ,mt-mutton|mt-salt|mt-liquidoil|mt-dough|mt-water|mt-blackcumin|mt-wheatbulgur|mt-onion|mt-turmeric
847,آش ترخینه شیر,mt-scallion|mt-cowmilk|mt-lentils|mt-water|mt-liquidoil|mt-wheatbulgur
848,آش ترخینه نار,mt-water|mt-vegetableash|mt-pea|mt-salt|mt-redbeetroot|mt-onion|mt-nardon|mt-liquidoil|mt-pintobeans|mt-blackpepper|mt-tarkhineh
849,آش دونک,mt-blackpepper|mt-walnut|mt-onion|mt-redbeans|mt-salt|mt-water|mt-wheatbulgur|mt-turmeric
850,آش ماش قم,mt-wheatbulgur|mt-cowpeabeans|mt-water|mt-pomegranatepaste|mt-salt|mt-mungbean|mt-turmeric|mt-rice|mt-onion|mt-spinach|mt-liquidoil
851,کشک دوغ,mt-water|mt-whey|mt-liquidoil|mt-onion|mt-salt|mt-garlic|mt-turmeric|mt-driedmint|mt-walnut
852,ترش آبک,mt-turmeric|mt-redbeans|mt-Sour-Leaf|mt-onion|mt-walnut|mt-liquidoil|mt-water|mt-salt
853,آش ماست کردستان,mt-driedmint|mt-rice|mt-salt|mt-water|mt-yogurt|mt-liquidoil
854,آش ترخینه کردستان,mt-tarkhineh|mt-driedmint|mt-water|mt-pea|mt-liquidoil|mt-salt
855,کوکو سه رنگ,mt-mincedmeat|mt-water|mt-liquidoil|mt-onion|mt-blackpepper|mt-torre|mt-potato|mt-eggs|mt-salt|mt-saffron
856,آش دانه کولانه,mt-drysatureja|mt-onion|mt-liquidoil|mt-blackpepper|mt-breadcrumbflour|mt-salt|mt-driedmint|mt-liquidoil|mt-lentils|mt-turmeric|mt-pea|mt-wheatbulgur|mt-turmeric|mt-salt|mt-onion|mt-redbeans|mt-mincedmeat|mt-blackpepper|mt-water
857,آش کشک و بادمجان,mt-turmeric|mt-pea|mt-eggplant|mt-liquidoil|mt-driedmint|mt-redbeans|mt-lentils|mt-salt|mt-garlic|mt-onion|mt-mutton|mt-blackpepper|mt-whey|mt-water|mt-water|mt-rice|mt-cinnamon|mt-liquidoil
858,آش سنگک,mt-redbeans|mt-wheatbulgur|mt-water|mt-turmeric|mt-scallion|mt-walnut|mt-salt
859,آش شولی کرمان,mt-coriander|mt-dillseed|mt-garlic|mt-driedmint|mt-water|mt-turmeric|mt-driedtarragon|mt-vegetableash|mt-liquidoil|mt-qaraqrut|mt-blackpepper|mt-whitewholewheatflour|mt-salt
860,آش قلم,mt-water|mt-onion|mt-salt|mt-redbeans|mt-liquidoil|mt-pen|mt-blackpepper|mt-turmeric|mt-nigellasativa|mt-lentils|mt-mutton|mt-wheatbulgur|mt-blackcumin|mt-pea
861,آش دوکله‌ای,mt-water|mt-salt|mt-Leg|mt-liquidoil|mt-pea|mt-rice|mt-dough|mt-Special-Vegetables
862,آش کارده کهگلویه و بویراحمد,mt-salt|mt-wheatbulgur|mt-dough|mt-water|mt-rice|mt-cardeh(cardinorcoward)
863,آش اوناش,mt-beef|mt-driedmint|mt-pintobeans|mt-salt|mt-tomatopaste|mt-liquidoil|mt-onion|mt-pea|mt-garlic|mt-blackpepper|mt-water|mt-stringash
864,آش ترش گلستان,mt-vegetableash|mt-blackpepper|mt-rice|mt-driedmint|mt-water|mt-garlic|mt-pomegranatepaste|mt-liquidoil|mt-salt|mt-turmeric|mt-onion
865,آش دوغ شوربا گلستان,mt-water|mt-greensquash|mt-spinach|mt-garlic|mt-blackpepper|mt-coriander|mt-squash|mt-salt|mt-dough|mt-bean|mt-rice
866,آش کشک گلستان,mt-onion|mt-turmeric|mt-pea|mt-liquidoil|mt-water|mt-salt|mt-pintobeans|mt-lentils|mt-rice|mt-blackpepper|mt-garlic|mt-whey|mt-vegetableash|mt-whitebeans
867,آش ترش گیلان,mt-water|mt-liquidoil|mt-garlic|mt-blackpepper|mt-Special-Vegetables|mt-salt|mt-rice|mt-pea|mt-sourorangejuice|mt-Rashti-Beans
868,خالو آبه (آش گوجه‌سبز),mt-Special-Vegetables|mt-water|mt-riceflour|mt-salt|mt-greentomato(plum)|mt-eggs|mt-sugar
869,آش بادمجان,mt-turmeric|mt-water|mt-whey|mt-eggplant|mt-wheatbulgur|mt-cotyledons|mt-liquidoil|mt-driedmint|mt-onion|mt-garlic|mt-rice|mt-blackpepper|mt-salt
870,آش آلوچه مرکزی,mt-salt|mt-greentomato(plum)|mt-onion|mt-rice|mt-driedmint|mt-vegetableash|mt-blackpepper|mt-liquidoil|mt-turmeric|mt-cotyledons|mt-water
871,آش آلو,mt-water|mt-blackpepper|mt-onion|mt-stringash|mt-turmeric|mt-salt|mt-pea|mt-plumbukhara|mt-pintobeans|mt-tomatopaste|mt-liquidoil
872,آش برنج مرکزی,mt-potato|mt-vegetableash|mt-onion|mt-blackpepper|mt-turmeric|mt-driedmint|mt-cotyledons|mt-rice|mt-liquidoil|mt-water|mt-carrot|mt-mutton|mt-salt
873,آش بلغور مرکزی,mt-pea|mt-salt|mt-lentils|mt-water|mt-onion|mt-redbeetroot|mt-turmeric|mt-wheatbulgur|mt-vegetableash|mt-pintobeans|mt-liquidoil|mt-driedmint|mt-blackpepper
874,آش بی بی سه شنبه,mt-pea|mt-wheatbulgur|mt-lentils|mt-liquidoil|mt-vegetableash|mt-blackpepper|mt-mutton|mt-onion|mt-salt|mt-pintobeans|mt-driedmint|mt-water|mt-turmeric
875,آش جو (ترخینه جو) مرکزی,mt-onion|mt-Special-Vegetables|mt-peeledoats|mt-lentils|mt-blackpepper|mt-pintobeans|mt-liquidoil|mt-whey|mt-turmeric|mt-salt|mt-pea|mt-driedmint
876,آش حلیم,mt-wheatbulgur|mt-salt|mt-mutton|mt-water|mt-pea|mt-turmeric|mt-liquidoil|mt-pintobeans|mt-blackpepper|mt-lentils|mt-onion
877,آش دوغ مرکزی,mt-pea|mt-water|mt-salt|mt-rice|mt-vegetableash|mt-onion|mt-driedmint|mt-dough|mt-turmeric|mt-blackpepper|mt-liquidoil|mt-mutton
878,آش شیره با کدو,mt-onion|mt-wheatbulgur|mt-whitebeans|mt-water|mt-korea|mt-squash|mt-cinnamon|mt-gravy.|mt-salt|mt-grapejuice
879,آش برنج همدان,mt-salt|mt-walnut|mt-lentils|mt-vegetableash|mt-mutton|mt-blackpepper|mt-onion|mt-rice|mt-water|mt-yogurt|mt-turmeric
880,آش دوغ همدان,mt-dough|mt-salt|mt-vegetableash|mt-pea|mt-eggs|mt-yogurt|mt-rice|mt-water
881,آش کاچی,mt-wheatbulgur|mt-yogurt|mt-korea|mt-water|mt-salt|mt-garlic|mt-driedmint
882,آش کدو همدان,mt-squash|mt-rice|mt-onion|mt-blackpepper|mt-water|mt-lentils|mt-korea|mt-salt|mt-lemonjuice|mt-sugar|mt-liquidoil|mt-turmeric|mt-korea
883,آش گندم یزد,mt-liquidoil|mt-onion|mt-salt|mt-beef|mt-Spice-Ash|mt-lentils|mt-redbeans|mt-blackpepper|mt-Tail|mt-mungbean|mt-turmeric|mt-water|mt-wheat
884,آش ماش یزد,mt-water|mt-salt|mt-redbeans|mt-cinnamon|mt-driedmint|mt-rice|mt-digger|mt-mungbean|mt-torre|mt-onion|mt-liquidoil|mt-mutton
885,خوراک مرغ صربی با سس گوجه و شوید,mt-redpepper|mt-thyme|mt-korea|mt-blackpepper|mt-drieddill|mt-liquidoil|mt-blackpepper|mt-tomatoes|mt-garlicpowder|mt-gingerpowder|mt-eggs|mt-garlic|mt-currypowder|mt-chickenbreastmeat|mt-salt|mt-nutmeg|mt-salt|mt-whiteflour
886,آش دوغ اردبیل,mt-mincedmeat|mt-salt|mt-driedmint|mt-onion|mt-dough|mt-pea|mt-water|mt-rice|mt-garlic|mt-liquidoil|mt-coriander|mt-garlicleaf|mt-torre|mt-eggs
887,آش گیلدیک,mt-driedmint|mt-sourgrapejuice|mt-mincedmeat|mt-rice|mt-dates|mt-blackpepper|mt-waterpen|mt-qiesi|mt-salt|mt-onion|mt-plum|mt-whitebeans|mt-sugar|mt-turmeric|mt-greentomato(plum)|mt-nastaranorgildick|mt-pea|mt-walnut
888,آش رشته تهران,mt-whey|mt-whiteflour|mt-stringash|mt-driedmint|mt-pea|mt-whitebeans|mt-lentils|mt-pintobeans|mt-liquidoil|mt-blackpepper|mt-salt|mt-water|mt-garlic|mt-vegetableash|mt-turmeric|mt-onion
889,آردوله بونسور,mt-bensur|mt-blackpepper|mt-onion|mt-dough|mt-salt|mt-rice|mt-water|mt-whiteflour|mt-turmeric|mt-liquidoil
890,آش دوغ چهارمحال بختیاری,mt-whitebeans|mt-rice|mt-driedmint|mt-turmeric|mt-lentils|mt-water|mt-salt|mt-vegetableash|mt-liquidoil|mt-dough|mt-peeledoats
891,آش کاردین,mt-water|mt-driedmint|mt-groats|mt-cardeh(cardinorcoward)|mt-rice
892,آش کدو چهارمحال بختیاری,mt-cotyledons|mt-rice|mt-water|mt-blackpepper|mt-squash|mt-liquidoil|mt-salt|mt-driedmint|mt-lentils|mt-onion|mt-turmeric
893,آش کشک چهارمحال بختیاری,mt-liquidoil|mt-blackpepper|mt-onion|mt-vegetableash|mt-water|mt-whey|mt-pea|mt-rice|mt-turmeric|mt-driedmint|mt-whitebeans|mt-salt
894,اوگندی,mt-water|mt-whiteflour|mt-blackpepper|mt-onion|mt-mountaineer|mt-qaraqrut|mt-turmeric|mt-lentils|mt-salt|mt-liquidoil
895,دوا کشک,mt-rice|mt-water|mt-blackpepper|mt-whey|mt-liquidoil|mt-onion|mt-salt
896,آش بلغور شیر,mt-groats|mt-liquidoil|mt-appletree|mt-salt|mt-turnip|mt-onion|mt-turmeric|mt-chickenmeat|mt-lentils|mt-water|mt-blackpepper
897,آش بلغور خراسان رضوی,mt-waterpen|mt-wheatbulgur|mt-liquidoil|mt-onion|mt-turmeric|mt-mungbean|mt-pintobeans|mt-blackpepper|mt-water|mt-pea|mt-salt
898,آش جوشواره خراسان رضوی,mt-liquidoil|mt-blackpepper|mt-Cannabis|mt-onion|mt-water|mt-pea|mt-salt|mt-garlic|mt-pintobeans|mt-whiteflour|mt-turmeric|mt-walnut
899,آش کشک و بادمجان خراسان رضوی,mt-vegetableash|mt-cumin|mt-eggplant|mt-onion|mt-liquidoil|mt-whey|mt-salt|mt-pintobeans|mt-garlic|mt-driedmint|mt-pea|mt-blackpepper|mt-onion|mt-salt|mt-beef|mt-water|mt-blackpepper|mt-tomatopaste|mt-turmeric|mt-turmeric|mt-stringash|mt-water|mt-lentils|mt-liquidoil|mt-cotyledons|mt-waterpen
900,شله مشهدی,mt-onion|mt-turmeric|mt-onion|mt-mungbean|mt-halfgrainrice|mt-water|mt-turmeric|mt-cotyledons|mt-liquidoil|mt-salt|mt-pea|mt-blackpepper|mt-cinnamon|mt-groats|mt-blackpepper|mt-salt|mt-mutton|mt-smellleaf|mt-tomatopaste|mt-pintobeans|mt-liquidoil|mt-beef
901,آش قُلقُل شوشتری,mt-pea|mt-beef|mt-wheat|mt-liquidoil|mt-lentils|mt-yellowbakala|mt-onion|mt-halfgrainrice|mt-water
902,آش بلغور کرمان,mt-liquidoil|mt-whitebeans|mt-mungbean|mt-blackpepper|mt-salt|mt-lentils|mt-pea|mt-blackcumin|mt-bean|mt-cinnamon|mt-waterpen|mt-water|mt-wheatbulgur|mt-onion|mt-turmeric
903,آش زرشک مازندران,mt-barberryjuice|mt-salt|mt-halfgrainrice
904,آش گوجه فرنگی,mt-salt|mt-mincedmeat|mt-tomatoes|mt-liquidoil|mt-turmeric|mt-vegetableash|mt-blackpepper|mt-onion|mt-rice|mt-water|mt-cotyledons
905,آش تره کوهی,mt-water|mt-redbeans|mt-garlic|mt-garlicleaf|mt-onion|mt-pintobeans|mt-dough|mt-driedmint|mt-salt|mt-mountaineer|mt-liquidoil|mt-lentils|mt-stringash|mt-pea|mt-blackpepper|mt-turmeric
906,آش جو همدان,mt-walnut|mt-cowpeabeans|mt-lentils|mt-blackpepper|mt-beef|mt-vegetableash|mt-water|mt-whey|mt-salt|mt-garlic|mt-turmeric|mt-liquidoil|mt-pea|mt-peeledoats|mt-driedmint|mt-onion
907,او جیزک,mt-Spice-Wrench|mt-eggs|mt-onion|mt-water|mt-potato|mt-blackpepper|mt-turmeric|mt-salt|mt-Animal-Oil|mt-tomatoes
908,برانی کلم قمری,mt-whey|mt-cotyledons|mt-blackpepper|mt-groats|mt-driedmint|mt-lunarcabbage|mt-rice|mt-onion|mt-Special-Vegetables|mt-tomatopaste|mt-liquidoil|mt-turmeric|mt-salt|mt-water
909,پودینگ نارگیلی,mt-push|mt-coconutmilk|mt-cornstarch|mt-korea|mt-coconutpowder|mt-whiteflour|mt-golab|mt-sugar
910,ماش قمری,mt-liquidoil|mt-lunarcabbage|mt-blackpepper|mt-rice|mt-beef|mt-Special-Vegetables|mt-mungbean|mt-salt|mt-onion|mt-water
911,گوشت و عدس,mt-onion|mt-beef|mt-water|mt-rice|mt-salt|mt-liquidoil|mt-blackpepper|mt-lentils|mt-turmeric|mt-potato
912,گوشت و لوبیا,mt-beef|mt-onion|mt-tomatopaste|mt-salt|mt-water|mt-blackpepper|mt-rice|mt-turmeric|mt-Special-Vegetables|mt-potato|mt-whitebeans
913,یخمه تُرُش,mt-turmeric|mt-beef|mt-to|mt-blackpepper|mt-plum|mt-onion|mt-rice|mt-salt|mt-water
914,قلیه سیب زمینی,mt-mungbean|mt-cinnamon|mt-water|mt-salt|mt-onion|mt-redbeans|mt-halfgrainrice|mt-redpepper|mt-liquidoil|mt-potato
915,آش برگ مو,mt-gravy.|mt-turmeric|mt-pea|mt-liquidoil|mt-water|mt-blackpepper|mt-groats|mt-beef|mt-onion|mt-hairleaf|mt-salt
916,کُلُمبا,mt-wheat|mt-fishfillet|mt-blackpepper|mt-salt|mt-onion|mt-paprika|mt-turmeric|mt-liquidoil|mt-garlic|mt-water
917,آش غُلور,mt-pintobeans|mt-pea|mt-wheatbulgur|mt-onion|mt-water|mt-tomatopaste|mt-blackpepper|mt-liquidoil|mt-turmeric|mt-salt|mt-beef
918,خشیل,mt-whiteflour|mt-cowmilk|mt-water|mt-korea|mt-wheatbulgur|mt-grapejuice
919,آش دنیک,mt-turmeric|mt-onion|mt-redbeans|mt-pintobeans|mt-beef|mt-onion|mt-blackpepper|mt-water|mt-cotyledons|mt-liquidoil|mt-water|mt-blackpepper|mt-salt|mt-salt|mt-turmeric|mt-wheat|mt-pea|mt-tomatopaste|mt-liquidoil
920,آش پَتلِه,mt-turmeric|mt-vegetableash|mt-lentils|mt-blackpepper|mt-whey|mt-salt|mt-redbeans|mt-pea|mt-rice|mt-water|mt-peeledoats|mt-pintobeans
921,آش غورابه,mt-vegetableash|mt-salt|mt-turmeric|mt-liquidoil|mt-onion|mt-blackpepper|mt-garlic|mt-water|mt-mutton|mt-wheatbulgur|mt-garlic|mt-cotyledons|mt-applecidervinegar|mt-driedmint
922,آش ماش لرستان,mt-pintobeans|mt-gravy.|mt-turmeric|mt-salt|mt-lentils|mt-onion|mt-saffron|mt-driedmint|mt-rice|mt-blackpepper|mt-water|mt-mungbean|mt-liquidoil|mt-whey
923,یرتیخلی,mt-cotyledons|mt-gravy.|mt-onion|mt-whitecabbage|mt-tomatopaste|mt-blackpepper|mt-liquidoil|mt-driedparsley|mt-rice|mt-water|mt-sumac|mt-sugar|mt-salt|mt-driedmint|mt-turmeric
924,قَره ماش شورباسی,mt-water|mt-driedtomato|mt-rice|mt-turmeric|mt-potato|mt-salt|mt-tomatopaste|mt-redpepper|mt-mungbean|mt-onion|mt-liquidoil|mt-gravy.|mt-pintobeans
925,آش قلیه خراسان شمالی,mt-salt|mt-water|mt-blackpepper|mt-whey|mt-redbeans|mt-liquidoil|mt-turmeric|mt-tomatopaste|mt-sweetyogurt|mt-lentils|mt-stringash|mt-mincedmeat|mt-onion
926,آش ترخینه کرمانشاه,mt-salt|mt-turmeric|mt-onion|mt-water|mt-onion|mt-liquidoil|mt-tarkhineh
927,آش شله قلمکار,mt-liquidoil|mt-pea|mt-water|mt-turmeric|mt-blackpepper|mt-redbeans|mt-pintobeans|mt-rice|mt-fleshneck|mt-onion|mt-driedmint|mt-vegetableash|mt-salt|mt-cowpeabeans|mt-whitebeans
928,آش کدو حلوایی,mt-korea|mt-rice|mt-cowmilk|mt-cinnamon|mt-sugar|mt-squash|mt-water
929,آش عدس بلغور کردستان,mt-water|mt-groats|mt-salt|mt-lentils|mt-turmeric|mt-liquidoil|mt-onion
930,آش کشکینه,mt-water|mt-onion|mt-oreganoororegano|mt-turmeric|mt-lentils|mt-driedmint|mt-tarkhineh|mt-liquidoil
931,شله عدسی,mt-salt|mt-lentils|mt-mountaingarlic|mt-rice|mt-mountaineer|mt-onion|mt-liquidoil|mt-water
932,سیربیج,mt-garlic|mt-whitesheepliver|mt-Choobuch-Sabzi|mt-tomatoes|mt-salt|mt-Tail|mt-redpepper
933,آبگوشت عدس و بادمجان,mt-salt|mt-water|mt-sourgrapejuice|mt-onion|mt-lentils|mt-beef|mt-turmeric|mt-liquidoil|mt-eggplant|mt-blackpepper
934,آبگوشت و گوشت کوفته یزدی (آبگوشت دوپیازه),mt-mutton|mt-potato|mt-pea|mt-blackpepper|mt-onion|mt-cinnamon|mt-salt|mt-water|mt-turmeric
935,ساج ایچی,mt-blackpepper|mt-korea|mt-turmeric|mt-salt|mt-onion|mt-yogurt|mt-beef
936,بربسیل,mt-torre|mt-liquidoil|mt-cardeh(cardinorcoward)|mt-cotyledons|mt-turmeric|mt-water|mt-onion|mt-fullfatyogurt|mt-eggs|mt-mutton|mt-salt
937,آبگوشت آرد و آوه,mt-onion|mt-blackpepper|mt-turmeric|mt-salt|mt-beef|mt-whiteflour|mt-Spice-Wrench|mt-liquidoil|mt-water
938,آش امام,mt-wheatbulgur|mt-salt|mt-fleshneck|mt-qiesi|mt-blackpepper|mt-bean|mt-dates|mt-saffron|mt-pea|mt-sugar|mt-water|mt-almondslice
